temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,dewpoint_2m_mean,pressure_msl_mean,cloudcover_mean,date,temperature_2m_mean_7d_avg,temperature_2m_mean_3d_avg,windspeed_10m_max_7d_avg,windspeed_10m_max_3d_avg,relative_humidity_2m_mean_7d_avg,relative_humidity_2m_mean_3d_avg,precipitation_sum_7d_avg,precipitation_sum_3d_avg,shortwave_radiation_sum_7d_avg,shortwave_radiation_sum_3d_avg,cloudcover_mean_7d_avg,cloudcover_mean_3d_avg,dewpoint_2m_mean_7d_avg,dewpoint_2m_mean_3d_avg,pressure_msl_mean_7d_avg,pressure_msl_mean_3d_avg,temp_range,humidity_range
30.0,18.4,23.6,31.6,20.4,25.3,0.0,0.0,10.9,24.1,81,17.34,3.68,97,36,70,17.0,1013.1,6,2025-12-24,23.842857142857145,23.733333333333334,13.885714285714284,13.6,71.0,70.66666666666667,0.0,0.0,17.205714285714286,17.043333333333333,35.857142857142854,39.0,17.400000000000002,17.333333333333332,1013.5428571428572,1013.2666666666668,11.600000000000001,61
30.9,18.4,23.9,31.3,20.3,25.1,0.0,0.0,12.6,27.4,69,17.22,3.95,96,31,67,16.2,1013.8,15,2025-12-25,23.87142857142857,23.733333333333334,13.471428571428572,12.200000000000001,69.71428571428571,69.33333333333333,0.0,0.0,17.18,17.22,32.0,29.666666666666668,17.114285714285714,16.833333333333332,1013.3571428571429,1013.3000000000001,12.5,65
29.5,18.6,23.5,30.7,20.7,25.2,0.0,0.0,14.4,27.0,72,16.67,3.64,97,39,71,17.2,1014.0,4,2025-12-26,23.771428571428572,23.666666666666668,13.857142857142858,12.633333333333333,69.85714285714286,69.33333333333333,0.0,0.0,17.104285714285716,17.076666666666664,28.142857142857142,8.333333333333334,17.114285714285714,16.8,1013.4142857142858,1013.6333333333333,10.899999999999999,58
29.6,19.1,23.7,31.3,21.3,25.5,0.0,0.0,10.4,20.5,75,17.18,3.64,95,37,70,17.0,1014.2,2,2025-12-27,23.74285714285714,23.7,13.728571428571428,12.466666666666667,69.85714285714286,69.33333333333333,0.0,0.0,17.068571428571428,17.023333333333333,21.714285714285715,7.0,17.071428571428573,16.8,1013.657142857143,1014.0,10.5,58
29.4,19.3,23.7,31.3,21.5,25.6,0.0,0.0,13.0,24.1,75,16.91,3.55,97,39,72,17.7,1014.7,6,2025-12-28,23.714285714285715,23.63333333333333,13.028571428571428,12.6,70.28571428571429,71.0,0.0,0.0,17.015714285714285,16.919999999999998,20.571428571428573,4.0,17.15714285714286,17.3,1013.7857142857143,1014.3000000000001,10.099999999999998,58
29.4,18.8,23.5,30.4,20.9,25.2,0.0,0.0,12.3,25.9,74,16.5,3.55,96,40,72,17.4,1014.5,52,2025-12-29,23.657142857142855,23.63333333333333,12.385714285714286,11.9,70.42857142857143,71.33333333333333,0.0,0.0,16.98857142857143,16.86333333333333,21.857142857142858,20.0,17.114285714285714,17.366666666666667,1013.9,1014.4666666666667,10.599999999999998,56
30.4,18.7,23.9,32.5,21.2,26.3,0.0,0.0,12.0,29.2,94,16.46,3.41,98,41,74,18.3,1013.4,62,2025-12-30,23.685714285714283,23.7,12.228571428571428,12.433333333333335,70.85714285714286,72.66666666666667,0.0,0.0,16.897142857142857,16.623333333333335,21.0,40.0,17.25714285714286,17.799999999999997,1013.9571428571429,1014.2000000000002,11.7,57
29.1,20.1,24.2,31.7,23.0,27.1,0.0,0.0,13.5,26.6,83,12.79,2.69,97,51,78,19.6,1011.7,20,2025-12-31,23.77142857142857,23.866666666666664,12.599999999999998,12.600000000000001,72.0,74.66666666666667,0.0,0.0,16.247142857142858,15.25,23.0,44.666666666666664,17.62857142857143,18.433333333333334,1013.7571428571429,1013.1999999999999,9.0,46
30.4,20.5,24.5,33.0,23.5,27.2,0.0,0.0,13.5,29.5,95,16.62,3.53,97,45,77,19.6,1012.3,32,2026-01-01,23.857142857142858,24.2,12.728571428571428,13.0,73.42857142857143,76.33333333333333,0.0,0.0,16.161428571428573,15.29,25.428571428571427,38.0,18.114285714285717,19.166666666666668,1013.5428571428571,1012.4666666666666,9.899999999999999,52
30.5,20.2,24.4,32.6,23.0,26.9,0.0,0.0,11.4,27.0,80,17.28,3.66,97,38,76,19.1,1014.2,12,2026-01-02,23.985714285714284,24.366666666666664,12.299999999999999,12.799999999999999,74.14285714285714,77.0,0.0,0.0,16.24857142857143,15.563333333333333,26.571428571428573,21.333333333333332,18.385714285714283,19.433333333333337,1013.5714285714286,1012.7333333333332,10.3,59
29.7,20.4,24.2,31.4,23.2,26.4,0.1,0.1,13.5,31.0,94,16.56,3.63,99,42,76,19.0,1015.4,42,2026-01-03,24.057142857142857,24.366666666666664,12.742857142857144,12.799999999999999,75.0,76.33333333333333,0.014285714285713779,0.0333333333333132,16.16,16.819999999999997,32.285714285714285,28.666666666666668,18.67142857142857,19.233333333333334,1013.7428571428571,1013.9666666666667,9.3,57
29.6,19.5,23.6,31.2,22.3,25.7,0.1,0.1,12.7,24.8,83,16.1,3.5,100,41,76,18.3,1016.1,25,2026-01-04,24.042857142857144,24.066666666666666,12.700000000000001,12.533333333333331,75.57142857142857,76.0,0.028571428571428064,0.06666666666664654,16.044285714285714,16.646666666666665,35.0,26.333333333333332,18.75714285714286,18.8,1013.9428571428572,1015.2333333333332,10.100000000000001,59
29.8,19.5,23.7,31.3,22.0,25.8,0.1,0.1,14.5,26.6,73,16.91,3.59,98,40,75,18.2,1016.5,19,2026-01-05,24.071428571428573,23.833333333333332,13.014285714285716,13.566666666666668,76.0,75.66666666666667,0.04285714285714236,0.1,16.102857142857143,16.52333333333333,30.285714285714285,28.666666666666668,18.871428571428574,18.5,1014.2285714285715,1016.0,10.3,58
29.8,19.6,23.7,31.1,22.1,25.5,0.0,0.0,10.6,25.6,69,18.28,3.88,98,34,73,17.6,1016.8,18,2026-01-06,24.042857142857144,23.666666666666668,12.814285714285715,12.6,75.85714285714286,74.66666666666667,0.04285714285714236,0.06666666666664654,16.36285714285714,17.096666666666668,24.0,20.666666666666668,18.771428571428572,18.03333333333333,1014.7142857142857,1016.4666666666666,10.2,64
29.4,18.6,22.9,29.8,20.3,24.0,0.0,0.0,12.0,25.6,73,18.65,4.02,96,31,69,16.0,1017.6,29,2026-01-07,23.857142857142858,23.433333333333334,12.6,12.366666666666667,74.57142857142857,72.33333333333333,0.04285714285714236,0.0333333333333132,17.2,17.946666666666665,25.285714285714285,22.0,18.25714285714286,17.266666666666666,1015.5571428571428,1016.9666666666667,10.799999999999997,65
29.2,17.6,22.6,28.4,18.3,22.4,0.0,0.0,15.2,29.5,67,18.68,4.47,92,27,60,13.1,1017.7,38,2026-01-08,23.58571428571429,23.066666666666666,12.842857142857143,12.6,72.14285714285714,67.33333333333333,0.04285714285714236,0.0,17.494285714285713,18.536666666666665,26.142857142857142,28.333333333333332,17.32857142857143,15.566666666666665,1016.3285714285714,1017.3666666666667,11.599999999999998,65
27.8,17.5,22.3,26.3,17.3,21.9,0.0,0.0,12.4,31.0,66,15.59,3.87,83,32,58,12.9,1016.8,72,2026-01-09,23.285714285714285,22.599999999999998,12.985714285714286,13.199999999999998,69.57142857142857,62.333333333333336,0.04285714285714236,0.0,17.252857142857142,17.64,34.714285714285715,46.333333333333336,16.442857142857143,14.0,1016.6999999999999,1017.3666666666667,10.3,51
28.2,20.4,23.4,27.2,20.7,23.1,0.1,0.1,11.6,28.4,55,10.99,3.35,72,29,52,12.3,1016.4,95,2026-01-10,23.17142857142857,22.76666666666667,12.714285714285714,13.066666666666665,66.14285714285714,56.666666666666664,0.04285714285714236,0.0333333333333132,16.45714285714286,15.086666666666664,42.285714285714285,68.33333333333333,15.485714285714286,12.766666666666666,1016.842857142857,1016.9666666666667,7.800000000000001,43
27.5,19.0,23.3,26.5,18.8,22.6,0.0,0.0,16.3,36.0,67,12.06,3.7,71,34,51,12.2,1017.6,85,2026-01-11,23.12857142857143,23.0,13.228571428571428,13.433333333333335,62.57142857142857,53.666666666666664,0.028571428571428064,0.0333333333333132,15.879999999999999,12.88,50.857142857142854,84.0,14.614285714285716,12.466666666666667,1017.0571428571428,1016.9333333333333,8.5,37
30.0,21.1,24.7,28.7,21.3,24.6,0.0,0.0,15.3,34.6,71,13.13,4.14,75,31,54,14.2,1018.0,72,2026-01-12,23.271428571428572,23.8,13.342857142857142,14.4,59.57142857142857,52.333333333333336,0.014285714285713779,0.0333333333333132,15.340000000000002,12.06,58.42857142857143,84.0,14.042857142857143,12.9,1017.2714285714285,1017.3333333333334,8.899999999999999,44
31.5,20.4,24.9,32.7,22.0,26.4,0.0,0.0,14.7,29.2,99,17.77,3.89,87,30,63,16.3,1017.2,44,2026-01-13,23.442857142857143,24.3,13.928571428571429,15.433333333333332,58.142857142857146,56.0,0.014285714285713779,0.0,15.267142857142858,14.319999999999999,62.142857142857146,67.0,13.857142857142858,14.233333333333334,1017.3285714285714,1017.6,11.100000000000001,57
32.3,19.6,24.8,34.1,22.3,27.5,0.0,0.0,17.5,33.1,150,18.28,3.84,94,35,72,18.5,1015.0,4,2026-01-14,23.714285714285715,24.8,14.714285714285714,15.833333333333334,58.57142857142857,63.0,0.014285714285713779,0.0,15.214285714285714,16.39333333333333,58.57142857142857,40.0,14.214285714285714,16.333333333333332,1016.9571428571428,1016.7333333333335,12.699999999999996,59
31.0,20.6,24.8,33.4,23.8,27.8,0.1,0.1,16.6,32.8,132,16.46,3.56,100,39,76,19.5,1014.1,34,2026-01-15,24.02857142857143,24.833333333333332,14.914285714285715,16.26666666666667,60.857142857142854,70.33333333333333,0.028571428571428064,0.0333333333333132,14.897142857142857,17.50333333333333,58.0,27.333333333333332,15.12857142857143,18.099999999999998,1016.4428571428572,1015.4333333333334,10.399999999999999,61
31.3,20.4,24.4,33.1,23.9,27.3,0.0,0.0,15.2,30.6,103,17.46,3.69,100,31,76,18.7,1014.1,29,2026-01-16,24.32857142857143,24.666666666666668,15.314285714285713,16.433333333333334,63.42857142857143,74.66666666666667,0.028571428571428064,0.0333333333333132,15.164285714285715,17.400000000000002,51.857142857142854,22.333333333333332,15.957142857142856,18.900000000000002,1016.0571428571429,1014.4,10.900000000000002,69
30.6,19.3,23.8,33.3,22.4,26.6,0.0,0.0,12.1,22.3,147,17.89,3.74,100,41,76,18.5,1012.9,34,2026-01-17,24.385714285714283,24.333333333333332,15.385714285714286,14.633333333333335,66.85714285714286,76.0,0.014285714285713779,0.0333333333333132,16.150000000000002,17.27,43.142857142857146,32.333333333333336,16.84285714285714,18.900000000000002,1015.5571428571428,1013.6999999999999,11.3,59
30.9,18.6,23.8,33.4,21.4,26.5,0.0,0.0,13.8,27.0,148,18.68,3.88,99,39,76,18.4,1011.7,14,2026-01-18,24.457142857142856,24.0,15.028571428571428,13.700000000000001,70.42857142857143,76.0,0.014285714285713779,0.0,17.095714285714287,18.01,33.0,25.666666666666668,17.728571428571428,18.53333333333333,1014.7142857142857,1012.9,12.299999999999997,60
30.9,19.1,23.8,33.6,21.8,26.5,0.0,0.0,15.0,29.9,135,18.49,3.88,98,41,76,18.5,1013.1,9,2026-01-19,24.32857142857143,23.8,14.985714285714286,13.633333333333335,73.57142857142857,76.0,0.014285714285713779,0.0,17.861428571428572,18.35333333333333,24.0,19.0,18.342857142857145,18.466666666666665,1014.0142857142857,1012.5666666666667,11.799999999999997,57
31.0,19.2,23.8,32.9,22.0,26.0,0.0,0.0,14.5,32.0,103,18.88,4.09,99,34,73,17.8,1013.6,13,2026-01-20,24.17142857142857,23.8,14.957142857142857,14.433333333333335,75.0,75.0,0.014285714285713779,0.0,18.02,18.683333333333334,19.571428571428573,12.0,18.557142857142853,18.23333333333333,1013.5,1012.8000000000001,11.8,65
30.4,19.0,23.7,30.5,20.5,24.9,0.0,0.0,15.2,33.8,95,18.8,4.35,94,36,68,16.6,1015.0,4,2026-01-21,24.014285714285716,23.766666666666666,14.62857142857143,14.9,74.42857142857143,72.33333333333333,0.014285714285713779,0.0,18.094285714285714,18.723333333333333,19.571428571428573,8.666666666666666,18.285714285714285,17.633333333333333,1013.5,1013.9,11.399999999999999,58
30.1,18.5,23.7,30.7,20.5,24.8,0.0,0.0,13.6,31.7,94,16.95,4.05,95,36,68,16.6,1015.6,19,2026-01-22,23.857142857142858,23.733333333333334,14.200000000000001,14.433333333333335,73.28571428571429,69.66666666666667,0.0,0.0,18.164285714285715,18.209999999999997,17.428571428571427,12.0,17.87142857142857,17.000000000000004,1013.7142857142857,1014.7333333333335,11.600000000000001,59
30.7,19.1,23.9,31.7,21.3,25.5,0.0,0.0,16.7,34.6,84,16.53,3.86,99,38,72,17.7,1016.4,21,2026-01-23,23.785714285714285,23.766666666666666,14.414285714285715,15.166666666666666,72.71428571428571,69.33333333333333,0.0,0.0,18.03142857142857,17.426666666666666,16.285714285714285,14.666666666666666,17.72857142857143,16.96666666666667,1014.0428571428571,1015.6666666666666,11.599999999999998,61
30.4,20.6,24.8,30.4,22.7,26.0,0.0,0.0,13.8,33.5,73,15.7,4.0,89,35,65,17.1,1017.0,36,2026-01-24,23.928571428571427,24.13333333333333,14.657142857142857,14.700000000000001,71.14285714285714,68.33333333333333,0.0,0.0,17.71857142857143,16.393333333333334,16.571428571428573,25.333333333333332,17.52857142857143,17.133333333333336,1014.6285714285714,1016.3333333333334,9.799999999999997,54
32.2,21.8,25.5,33.5,24.5,27.4,0.0,0.0,16.5,34.9,97,17.28,4.32,93,36,67,18.2,1015.7,45,2026-01-25,24.17142857142857,24.733333333333334,15.042857142857143,15.666666666666666,69.85714285714286,68.0,0.0,0.0,17.518571428571427,16.503333333333334,21.0,34.0,17.5,17.666666666666668,1015.2,1016.3666666666668,10.400000000000002,57
32.0,20.6,25.0,32.9,22.8,26.5,0.0,0.0,17.6,34.9,94,17.96,4.35,90,33,66,17.4,1016.9,21,2026-01-26,24.342857142857138,25.099999999999998,15.414285714285715,15.966666666666669,68.42857142857143,66.0,0.0,0.0,17.442857142857143,16.98,22.714285714285715,34.0,17.342857142857145,17.566666666666666,1015.7428571428571,1016.5333333333333,11.399999999999999,57
31.1,19.6,24.3,32.6,21.7,26.3,0.0,0.0,13.4,34.2,109,19.25,4.27,97,38,71,18.0,1017.7,30,2026-01-27,24.414285714285715,24.933333333333337,15.257142857142856,15.833333333333336,68.14285714285714,68.0,0.0,0.0,17.495714285714286,18.16333333333333,25.142857142857142,32.0,17.37142857142857,17.866666666666664,1016.3285714285714,1016.7666666666668,11.5,59
31.0,19.5,24.3,33.0,21.9,26.8,0.0,0.0,17.0,33.5,113,18.7,4.0,97,39,73,18.5,1016.3,22,2026-01-28,24.5,24.533333333333335,15.514285714285714,16.0,68.85714285714286,70.0,0.0,0.0,17.481428571428573,18.636666666666667,27.714285714285715,24.333333333333332,17.642857142857142,17.966666666666665,1016.5142857142856,1016.9666666666667,11.5,58
31.2,20.1,24.7,32.8,23.1,27.2,0.0,0.0,14.1,28.1,106,18.2,3.97,97,38,74,18.9,1015.6,15,2026-01-29,24.642857142857142,24.433333333333337,15.585714285714285,14.833333333333334,69.71428571428571,72.66666666666667,0.0,0.0,17.66,18.716666666666665,27.142857142857142,22.333333333333332,17.97142857142857,18.466666666666665,1016.5142857142857,1016.5333333333333,11.099999999999998,59
31.5,19.9,24.4,33.1,22.6,26.4,0.0,0.0,18.4,38.5,103,18.74,4.31,96,37,72,18.2,1016.4,7,2026-01-30,24.714285714285715,24.46666666666667,15.828571428571427,16.5,69.71428571428571,73.0,0.0,0.0,17.975714285714286,18.546666666666663,25.142857142857142,14.666666666666666,18.04285714285714,18.53333333333333,1016.5142857142857,1016.1,11.600000000000001,59
30.9,20.0,24.4,31.7,22.5,26.2,0.0,0.0,16.8,33.8,103,17.55,4.1,98,40,73,18.4,1016.7,19,2026-01-31,24.657142857142862,24.5,16.257142857142856,16.433333333333334,70.85714285714286,73.0,0.0,0.0,18.24,18.16333333333333,22.714285714285715,13.666666666666666,18.228571428571428,18.5,1016.4714285714286,1016.2333333333332,10.899999999999999,58
31.1,20.0,24.2,33.1,22.8,26.6,0.0,0.0,17.7,38.9,104,17.14,3.83,96,41,76,19.2,1016.7,43,2026-02-01,24.47142857142857,24.333333333333332,16.428571428571427,17.633333333333333,72.14285714285714,73.66666666666667,0.0,0.0,18.22,17.81,22.428571428571427,23.0,18.37142857142857,18.599999999999998,1016.6142857142858,1016.6,11.100000000000001,55
31.2,20.4,24.7,33.3,23.6,27.2,0.0,0.0,17.3,37.8,102,18.07,4.09,97,40,74,19.2,1016.4,27,2026-02-02,24.428571428571427,24.433333333333334,16.385714285714286,17.266666666666666,73.28571428571429,74.33333333333333,0.0,0.0,18.235714285714288,17.586666666666666,23.285714285714285,29.666666666666668,18.628571428571426,18.933333333333334,1016.5428571428572,1016.6,10.8,57
30.9,20.1,24.6,31.6,22.9,26.5,0.0,0.0,14.4,32.0,103,18.26,4.29,96,39,71,18.4,1016.9,22,2026-02-03,24.47142857142857,24.5,16.52857142857143,16.46666666666667,73.28571428571429,73.66666666666667,0.0,0.0,18.094285714285714,17.823333333333334,22.142857142857142,30.666666666666668,18.685714285714283,18.933333333333334,1016.4285714285714,1016.6666666666666,10.799999999999997,57
31.1,21.1,25.0,32.7,23.8,26.5,0.0,0.0,17.8,37.8,88,19.79,4.78,93,36,66,17.4,1017.0,47,2026-02-04,24.571428571428573,24.766666666666666,16.642857142857142,16.5,72.28571428571429,70.33333333333333,0.0,0.0,18.25,18.706666666666663,25.714285714285715,32.0,18.52857142857143,18.333333333333332,1016.5285714285714,1016.7666666666665,10.0,57
31.5,19.9,24.5,32.7,22.2,26.1,0.0,0.0,17.9,37.8,91,20.55,4.71,96,29,68,17.2,1017.1,0,2026-02-05,24.542857142857144,24.7,17.185714285714287,16.7,71.42857142857143,68.33333333333333,0.0,0.0,18.585714285714285,19.533333333333335,23.571428571428573,23.0,18.285714285714285,17.666666666666664,1016.7428571428571,1017.0,11.600000000000001,67
31.2,18.9,24.3,33.4,20.8,26.3,0.0,0.0,13.9,29.5,107,20.46,4.44,94,37,70,17.6,1017.0,1,2026-02-06,24.52857142857143,24.599999999999998,16.54285714285714,16.53333333333333,71.14285714285714,68.0,0.0,0.0,18.83142857142857,20.266666666666666,22.714285714285715,16.0,18.2,17.4,1016.8285714285714,1017.0333333333333,12.3,57
33.3,19.4,25.2,35.2,22.1,27.2,0.0,0.0,12.8,27.4,351,20.86,4.42,97,24,65,16.3,1014.8,15,2026-02-07,24.642857142857142,24.666666666666668,15.971428571428572,14.866666666666667,70.0,67.66666666666667,0.0,0.0,19.304285714285715,20.62333333333333,22.142857142857142,5.333333333333333,17.9,17.03333333333333,1016.5571428571429,1016.2999999999998,13.899999999999999,73
31.9,19.8,24.6,34.5,22.7,27.2,0.0,0.0,14.9,34.2,119,20.56,4.45,99,35,73,18.4,1014.0,19,2026-02-08,24.7,24.7,15.571428571428571,13.866666666666667,69.57142857142857,69.33333333333333,0.0,0.0,19.792857142857144,20.626666666666665,18.714285714285715,11.666666666666666,17.785714285714285,17.433333333333334,1016.1714285714286,1015.2666666666668,12.099999999999998,64
30.9,19.8,24.2,33.2,22.4,26.7,0.0,0.0,17.4,36.7,126,19.69,4.21,98,39,76,18.8,1014.3,37,2026-02-09,24.62857142857143,24.666666666666668,15.585714285714285,15.033333333333333,69.85714285714286,71.33333333333333,0.0,0.0,20.024285714285714,20.37,20.142857142857142,23.666666666666668,17.728571428571428,17.833333333333332,1015.8714285714286,1014.3666666666667,11.099999999999998,59
31.0,20.0,24.5,33.6,22.8,26.9,0.0,0.0,15.2,31.0,108,19.95,4.33,98,36,73,18.5,1015.2,87,2026-02-10,24.614285714285717,24.433333333333334,15.7,15.833333333333334,70.14285714285714,74.0,0.0,0.0,20.26571428571429,20.066666666666666,29.428571428571427,47.666666666666664,17.742857142857144,18.566666666666666,1015.6285714285715,1014.5,11.0,62
30.9,19.5,24.1,32.6,22.0,26.1,0.0,0.0,18.0,38.2,112,21.07,4.57,97,37,73,18.2,1016.8,3,2026-02-11,24.485714285714288,24.266666666666666,15.728571428571428,16.866666666666664,71.14285714285714,74.0,0.0,0.0,20.448571428571427,20.236666666666665,23.142857142857142,42.333333333333336,17.857142857142858,18.5,1015.6000000000001,1015.4333333333334,11.399999999999999,60
31.2,18.6,24.0,33.3,21.1,26.1,0.0,0.0,14.9,34.6,114,21.57,4.68,98,39,72,17.8,1015.8,31,2026-02-12,24.41428571428571,24.2,15.299999999999999,16.033333333333335,71.71428571428571,72.66666666666667,0.0,0.0,20.594285714285714,20.863333333333333,27.571428571428573,40.333333333333336,17.942857142857143,18.166666666666668,1015.4142857142857,1015.9333333333334,12.599999999999998,59
30.4,18.2,24.0,32.9,20.1,25.9,0.0,0.0,12.9,27.7,121,21.47,4.65,92,43,70,17.6,1014.8,40,2026-02-13,24.37142857142857,24.03333333333333,15.157142857142857,15.266666666666667,71.71428571428571,71.66666666666667,0.0,0.0,20.738571428571426,21.37,33.142857142857146,24.666666666666668,17.942857142857143,17.866666666666667,1015.1,1015.7999999999998,12.2,49
32.2,18.8,24.7,35.0,21.1,27.3,0.0,0.0,13.2,25.2,135,21.36,4.58,97,36,73,18.6,1013.7,23,2026-02-14,24.3,24.233333333333334,15.214285714285714,13.666666666666666,72.85714285714286,71.66666666666667,0.0,0.0,20.81,21.466666666666665,34.285714285714285,31.333333333333332,18.271428571428572,18.000000000000004,1014.9428571428571,1014.7666666666668,13.400000000000002,61
34.0,20.8,25.7,36.6,24.6,28.9,0.0,0.0,16.3,38.9,147,21.14,4.63,99,29,73,19.4,1013.0,48,2026-02-15,24.457142857142856,24.8,15.414285714285715,14.133333333333335,72.85714285714286,72.0,0.0,0.0,20.892857142857142,21.323333333333334,38.42857142857143,37.0,18.414285714285715,18.533333333333335,1014.8,1013.8333333333334,13.2,70
32.2,21.6,25.7,34.9,25.5,28.6,0.0,0.0,16.9,35.3,130,20.58,4.72,100,38,74,19.8,1012.5,32,2026-02-16,24.67142857142857,25.366666666666664,15.342857142857142,15.466666666666667,72.57142857142857,73.33333333333333,0.0,0.0,21.02,21.026666666666667,37.714285714285715,34.333333333333336,18.557142857142857,19.266666666666666,1014.5428571428571,1013.0666666666666,10.600000000000001,62
32.5,20.1,24.8,34.7,23.1,27.4,0.1,0.1,21.1,43.9,117,21.0,4.66,97,36,74,19.0,1013.0,9,2026-02-17,24.714285714285715,25.400000000000002,16.185714285714287,18.1,72.71428571428571,73.66666666666667,0.014285714285713779,0.0333333333333132,21.169999999999998,20.906666666666666,26.571428571428573,29.666666666666668,18.62857142857143,19.400000000000002,1014.2285714285714,1012.8333333333334,12.399999999999999,61
31.7,20.1,24.8,34.1,23.1,27.2,0.0,0.0,16.8,34.9,113,21.68,4.81,97,40,72,18.8,1013.1,7,2026-02-18,24.814285714285717,25.099999999999998,16.014285714285716,18.266666666666666,72.57142857142857,73.33333333333333,0.014285714285713779,0.0333333333333132,21.25714285714286,21.086666666666662,27.142857142857142,16.0,18.714285714285715,19.2,1013.6999999999999,1012.8666666666667,11.599999999999998,57
